uf,soma_total_vitimas,ano,mes,vitimas_escala,crime_enum
PA,37.0,2024,2,0.4270393958846791,7
PA,35.0,2024,3,0.403956185296318,7
PA,45.0,2024,4,0.5193722382381232,7
PA,52.0,2024,5,0.6001634752973868,7
PA,51.0,2024,6,0.5886218700032063,7
PA,42.0,2024,7,0.4847474223555816,7
PA,47.0,2024,8,0.5424554488264841,7
PA,50.0,2024,9,0.5770802647090257,7
PA,62.0,2024,10,0.7155795282391919,7
PA,42.0,2024,11,0.4847474223555816,7
PA,54.0,2024,12,0.6232466858857478,7
PA,17.0,2024,1,0.19620729000106876,8
PA,18.0,2024,2,0.20774889529524926,8
PA,11.0,2024,3,0.12695765823598568,8
PA,13.0,2024,4,0.1500408688243467,8
PA,20.0,2024,5,0.23083210588361028,8
PA,20.0,2024,6,0.23083210588361028,8
PA,22.0,2024,7,0.25391531647197135,8
PA,17.0,2024,8,0.19620729000106876,8
PA,19.0,2024,9,0.21929050058942978,8
PA,18.0,2024,10,0.20774889529524926,8
PA,24.0,2024,11,0.27699852706033234,8
PA,17.0,2024,12,0.19620729000106876,8
PA,142.0,2024,1,1.6389079517736331,9
PA,116.0,2024,2,1.3388262141249399,9
PA,129.0,2024,3,1.4888670829492865,9
PA,144.0,2024,4,1.661991162361994,9
PA,128.0,2024,5,1.477325477655106,9
PA,169.0,2024,6,1.950531294716507,9
PA,139.0,2024,7,1.6042831358910916,9
PA,131.0,2024,8,1.5119502935376474,9
PA,107.0,2024,9,1.234951766477315,9
PA,101.0,2024,10,1.1657021347122318,9
PA,132.0,2024,11,1.523491898831828,9
PA,104.0,2024,12,1.2003269505947736,9
PB,1.0,2024,1,0.024125219539497807,1
PB,4.0,2024,2,0.09650087815799123,1
PB,1.0,2024,3,0.024125219539497807,1
PB,2.0,2024,4,0.048250439078995615,1
PB,1.0,2024,5,0.024125219539497807,1
PB,3.0,2024,6,0.07237565861849343,1
PB,1.0,2024,7,0.024125219539497807,1
PB,0.0,2024,8,0.0,1
PB,5.0,2024,9,0.12062609769748905,1
PB,1.0,2024,10,0.024125219539497807,1
PB,4.0,2024,11,0.09650087815799123,1
PB,3.0,2024,12,0.07237565861849343,1
PB,90.0,2024,1,2.171269758554803,2
PB,89.0,2024,2,2.147144539015305,2
PB,87.0,2024,3,2.098894099936309,2
PB,105.0,2024,4,2.53314805164727,2
PB,75.0,2024,5,1.8093914654623358,2
PB,63.0,2024,6,1.519888830988362,2
PB,67.0,2024,7,1.6163897091463533,2
PB,69.0,2024,8,1.6646401482253488,2
PB,73.0,2024,9,1.7611410263833402,2
PB,78.0,2024,10,1.8817671240808291,2
PB,74.0,2024,11,1.7852662459228377,2
PB,85.0,2024,12,2.0506436608573138,2
PB,0.0,2024,1,0.0,3
PB,0.0,2024,2,0.0,3
PB,0.0,2024,3,0.0,3
PB,0.0,2024,4,0.0,3
PB,2.0,2024,5,0.048250439078995615,3
PB,0.0,2024,6,0.0,3
PB,1.0,2024,7,0.024125219539497807,3
PB,1.0,2024,8,0.024125219539497807,3
PB,2.0,2024,9,0.048250439078995615,3
PB,0.0,2024,10,0.0,3
PB,1.0,2024,11,0.024125219539497807,3
PB,1.0,2024,12,0.024125219539497807,3
PB,64.0,2024,1,1.5440140505278597,4
PB,72.0,2024,2,1.7370158068438422,4
PB,66.0,2024,3,1.5922644896068554,4
PB,51.0,2024,4,1.2303861965143883,4
PB,66.0,2024,5,1.5922644896068554,4
PB,86.0,2024,6,2.0747688803968116,4
PB,54.0,2024,7,1.3027618551328817,4
PB,83.0,2024,8,2.0023932217783185,4
PB,75.0,2024,9,1.8093914654623358,4
PB,85.0,2024,10,2.0506436608573138,4
PB,79.0,2024,11,1.905892343620327,4
PB,77.0,2024,12,1.8576419045413315,4
PB,16.0,2024,1,0.3860035126319649,5
PB,7.0,2024,2,0.16887653677648468,5
PB,14.0,2024,3,0.33775307355296935,5
PB,6.0,2024,4,0.14475131723698687,5
PB,12.0,2024,5,0.28950263447397373,5
PB,19.0,2024,6,0.4583791712504584,5
PB,8.0,2024,7,0.19300175631598246,5
PB,9.0,2024,8,0.21712697585548027,5
PB,15.0,2024,9,0.3618782930924671,5
PB,5.0,2024,10,0.12062609769748905,5
PB,17.0,2024,11,0.41012873217146273,5
PB,6.0,2024,12,0.14475131723698687,5
PB,2.0,2024,1,0.048250439078995615,6
PB,5.0,2024,2,0.12062609769748905,6
PB,0.0,2024,3,0.0,6
PB,0.0,2024,4,0.0,6
PB,1.0,2024,5,0.024125219539497807,6
PB,0.0,2024,6,0.0,6
PB,2.0,2024,7,0.048250439078995615,6
PB,2.0,2024,8,0.048250439078995615,6
PB,1.0,2024,9,0.024125219539497807,6
PB,1.0,2024,10,0.024125219539497807,6
PB,0.0,2024,11,0.0,6
PB,2.0,2024,12,0.048250439078995615,6
PB,38.0,2024,1,0.9167583425009168,7
PB,31.0,2024,2,0.7478818057244321,7
PB,32.0,2024,3,0.7720070252639298,7
PB,33.0,2024,4,0.7961322448034277,7
PB,29.0,2024,5,0.6996313666454365,7
PB,32.0,2024,6,0.7720070252639298,7
PB,28.0,2024,7,0.6755061471059387,7
PB,34.0,2024,8,0.8202574643429255,7
PB,33.0,2024,9,0.7961322448034277,7
PB,25.0,2024,10,0.6031304884874453,7
PB,28.0,2024,11,0.6755061471059387,7
PB,36.0,2024,12,0.8685079034219211,7
PB,4.0,2024,1,0.09650087815799123,8
PB,1.0,2024,2,0.024125219539497807,8
PB,1.0,2024,3,0.024125219539497807,8
PB,2.0,2024,4,0.048250439078995615,8
PB,6.0,2024,5,0.14475131723698687,8
PB,2.0,2024,6,0.048250439078995615,8
PB,2.0,2024,7,0.048250439078995615,8
PB,2.0,2024,8,0.048250439078995615,8
PB,2.0,2024,9,0.048250439078995615,8
PB,4.0,2024,10,0.09650087815799123,8
PB,6.0,2024,11,0.14475131723698687,8
PB,4.0,2024,12,0.09650087815799123,8
PB,64.0,2024,1,1.5440140505278597,9
PB,59.0,2024,2,1.4233879528303708,9
PB,87.0,2024,3,2.098894099936309,9
PB,54.0,2024,4,1.3027618551328817,9
PB,63.0,2024,5,1.519888830988362,9
PB,46.0,2024,6,1.1097600988168992,9
PB,44.0,2024,7,1.0615096597379037,9
PB,54.0,2024,8,1.3027618551328817,9
PB,60.0,2024,9,1.4475131723698684,9
PB,83.0,2024,10,2.0023932217783185,9
PB,66.0,2024,11,1.5922644896068554,9
PB,77.0,2024,12,1.8576419045413315,9
PE,7.0,2024,1,0.07338273109348971,1
PE,5.0,2024,2,0.05241623649534979,1
PE,7.0,2024,3,0.07338273109348971,1
PE,7.0,2024,4,0.07338273109348971,1
PE,7.0,2024,5,0.07338273109348971,1
PE,8.0,2024,6,0.08386597839255966,1
PE,8.0,2024,7,0.08386597839255966,1
PE,1.0,2024,8,0.010483247299069957,1
PE,3.0,2024,9,0.03144974189720987,1
PE,8.0,2024,10,0.08386597839255966,1
PE,7.0,2024,11,0.07338273109348971,1
PE,8.0,2024,12,0.08386597839255966,1
PE,336.0,2024,1,3.522371092487506,2
PE,292.0,2024,2,3.061108211328427,2
PE,302.0,2024,3,3.1659406843191276,2
PE,299.0,2024,4,3.1344909424219174,2
PE,253.0,2024,5,2.6522615666646994,2
PE,234.0,2024,6,2.45307986798237,2
PE,252.0,2024,7,2.641778319365629,2
PE,262.0,2024,8,2.746610792356329,2
PE,242.0,2024,9,2.53694584637493,2
PE,254.0,2024,10,2.6627448139637693,2
PE,215.0,2024,11,2.253898169300041,2
PE,268.0,2024,12,2.8095102761507484,2
PE,2.0,2024,1,0.020966494598139915,3
PE,2.0,2024,2,0.020966494598139915,3
PE,5.0,2024,3,0.05241623649534979,3
PE,3.0,2024,4,0.03144974189720987,3
PE,1.0,2024,5,0.010483247299069957,3
PE,2.0,2024,6,0.020966494598139915,3
PE,0.0,2024,7,0.0,3
PE,4.0,2024,8,0.04193298919627983,3
PE,2.0,2024,9,0.020966494598139915,3
PE,2.0,2024,10,0.020966494598139915,3
PE,3.0,2024,11,0.03144974189720987,3
PE,3.0,2024,12,0.03144974189720987,3
PE,161.0,2024,1,1.687802815150263,4
PE,105.0,2024,2,1.1007409664023455,4
PE,140.0,2024,3,1.4676546218697941,4
PE,144.0,2024,4,1.509587611066074,4
PE,159.0,2024,5,1.6668363205521233,4
PE,126.0,2024,6,1.3208891596828145,4
PE,141.0,2024,7,1.478137869168864,4
PE,144.0,2024,8,1.509587611066074,4
PE,146.0,2024,9,1.5305541056642136,4
PE,164.0,2024,10,1.7192525570474733,4
PE,158.0,2024,11,1.6563530732530531,4
PE,172.0,2024,12,1.8031185354400328,4
PE,25.0,2024,1,0.26208118247674894,5
PE,16.0,2024,2,0.16773195678511932,5
PE,22.0,2024,3,0.23063144057953905,5
PE,22.0,2024,4,0.23063144057953905,5
PE,44.0,2024,5,0.4612628811590781,5
PE,17.0,2024,6,0.17821520408418928,5
PE,24.0,2024,7,0.251597935177679,5
PE,29.0,2024,8,0.30401417167302874,5
PE,26.0,2024,9,0.2725644297758189,5
PE,22.0,2024,10,0.23063144057953905,5
PE,30.0,2024,11,0.31449741897209876,5
PE,35.0,2024,12,0.36691365546744853,5
PE,6.0,2024,1,0.06289948379441974,6
PE,4.0,2024,2,0.04193298919627983,6
PE,6.0,2024,3,0.06289948379441974,6
PE,12.0,2024,4,0.1257989675888395,6
PE,5.0,2024,5,0.05241623649534979,6
PE,7.0,2024,6,0.07338273109348971,6
PE,8.0,2024,7,0.08386597839255966,6
PE,6.0,2024,8,0.06289948379441974,6
PE,8.0,2024,9,0.08386597839255966,6
PE,4.0,2024,10,0.04193298919627983,6
PE,7.0,2024,11,0.07338273109348971,6
PE,4.0,2024,12,0.04193298919627983,6
PE,59.0,2024,1,0.6185115906451275,7
PE,51.0,2024,2,0.5346456122525678,7
PE,56.0,2024,3,0.5870618487479177,7
PE,42.0,2024,4,0.4402963865609382,7
PE,55.0,2024,5,0.5765786014488476,7
PE,54.0,2024,6,0.5660953541497777,7
PE,57.0,2024,7,0.5975450960469876,7
PE,51.0,2024,8,0.5346456122525678,7
PE,41.0,2024,9,0.4298131392618683,7
PE,54.0,2024,10,0.5660953541497777,7
PE,49.0,2024,11,0.513679117654428,7
PE,42.0,2024,12,0.4402963865609382,7
PE,14.0,2024,1,0.14676546218697942,8
PE,12.0,2024,2,0.1257989675888395,8
PE,11.0,2024,3,0.11531572028976952,8
PE,6.0,2024,4,0.06289948379441974,8
PE,10.0,2024,5,0.10483247299069957,8
PE,12.0,2024,6,0.1257989675888395,8
PE,14.0,2024,7,0.14676546218697942,8
PE,14.0,2024,8,0.14676546218697942,8
PE,9.0,2024,9,0.09434922569162962,8
PE,17.0,2024,10,0.17821520408418928,8
PE,21.0,2024,11,0.2201481932804691,8
PE,14.0,2024,12,0.14676546218697942,8
PE,214.0,2024,1,2.243414922000971,9
PE,192.0,2024,2,2.012783481421432,9
PE,165.0,2024,3,1.7297358043465432,9
PE,234.0,2024,4,2.45307986798237,9
PE,175.0,2024,5,1.8345682773372425,9
PE,145.0,2024,6,1.5200708583651439,9
PE,151.0,2024,7,1.5829703421595638,9
PE,189.0,2024,8,1.9813337395242219,9
PE,158.0,2024,9,1.6563530732530531,9
PE,136.0,2024,10,1.4257216326735143,9
PE,131.0,2024,11,1.3733053961781645,9
PE,177.0,2024,12,1.8555347719353827,9
PI,2.0,2024,1,0.059247918768733455,1
PI,3.0,2024,2,0.08887187815310017,1
PI,3.0,2024,3,0.08887187815310017,1
PI,6.0,2024,4,0.17774375630620035,1
PI,5.0,2024,5,0.14811979692183364,1
PI,3.0,2024,6,0.08887187815310017,1
PI,2.0,2024,7,0.059247918768733455,1
PI,4.0,2024,8,0.11849583753746691,1
PI,8.0,2024,9,0.23699167507493382,1
PI,1.0,2024,10,0.029623959384366728,1
PI,1.0,2024,11,0.029623959384366728,1
PI,2.0,2024,12,0.059247918768733455,1
PI,51.0,2024,1,1.510821928602703,2
PI,46.0,2024,2,1.3627021316808694,2
PI,42.0,2024,3,1.2442062941434027,2
PI,49.0,2024,4,1.4515740098339696,2
PI,47.0,2024,5,1.392326091065236,2
PI,54.0,2024,6,1.5996938067558033,2
PI,40.0,2024,7,1.184958375374669,2
PI,52.0,2024,8,1.5404458879870697,2
PI,38.0,2024,9,1.1257104566059355,2
PI,42.0,2024,10,1.2442062941434027,2
PI,61.0,2024,11,1.8070615224463702,2
PI,62.0,2024,12,1.836685481830737,2
PI,1.0,2024,1,0.029623959384366728,3
PI,0.0,2024,2,0.0,3
PI,0.0,2024,3,0.0,3
PI,0.0,2024,4,0.0,3
PI,2.0,2024,5,0.059247918768733455,3
PI,0.0,2024,6,0.0,3
PI,1.0,2024,7,0.029623959384366728,3
PI,2.0,2024,8,0.059247918768733455,3
PI,0.0,2024,9,0.0,3
PI,0.0,2024,10,0.0,3
PI,3.0,2024,11,0.08887187815310017,3
PI,1.0,2024,12,0.029623959384366728,3
PI,16.0,2024,1,0.47398335014986764,4
PI,10.0,2024,2,0.29623959384366727,4
PI,19.0,2024,3,0.5628552283029677,4
PI,8.0,2024,4,0.23699167507493382,4
PI,14.0,2024,5,0.41473543138113417,4
PI,15.0,2024,6,0.4443593907655009,4
PI,20.0,2024,7,0.5924791876873345,4
PI,24.0,2024,8,0.7109750252248014,4
PI,30.0,2024,9,0.8887187815310018,4
PI,23.0,2024,10,0.6813510658404347,4
PI,26.0,2024,11,0.7702229439935349,4
PI,35.0,2024,12,1.0368385784528353,4
PI,16.0,2024,1,0.47398335014986764,5
PI,10.0,2024,2,0.29623959384366727,5
PI,13.0,2024,3,0.38511147199676743,5
PI,6.0,2024,4,0.17774375630620035,5
PI,4.0,2024,5,0.11849583753746691,5
PI,16.0,2024,6,0.47398335014986764,5
PI,19.0,2024,7,0.5628552283029677,5
PI,15.0,2024,8,0.4443593907655009,5
PI,13.0,2024,9,0.38511147199676743,5
PI,17.0,2024,10,0.5036073095342343,5
PI,26.0,2024,11,0.7702229439935349,5
PI,16.0,2024,12,0.47398335014986764,5
PI,0.0,2024,1,0.0,6
PI,1.0,2024,2,0.029623959384366728,6
PI,1.0,2024,3,0.029623959384366728,6
PI,4.0,2024,4,0.11849583753746691,6
PI,1.0,2024,5,0.029623959384366728,6
PI,2.0,2024,6,0.059247918768733455,6
PI,3.0,2024,7,0.08887187815310017,6
PI,1.0,2024,8,0.029623959384366728,6
PI,2.0,2024,9,0.059247918768733455,6
PI,2.0,2024,10,0.059247918768733455,6
PI,1.0,2024,11,0.029623959384366728,6
PI,1.0,2024,12,0.029623959384366728,6
PI,20.0,2024,1,0.5924791876873345,7
PI,28.0,2024,2,0.8294708627622683,7
PI,25.0,2024,3,0.7405989846091682,7
PI,33.0,2024,4,0.977590659684102,7
PI,36.0,2024,5,1.0664625378372021,7
PI,40.0,2024,6,1.184958375374669,7
PI,32.0,2024,7,0.9479667002997353,7
PI,29.0,2024,8,0.859094822146635,7
PI,36.0,2024,9,1.0664625378372021,7
PI,38.0,2024,10,1.1257104566059355,7
PI,32.0,2024,11,0.9479667002997353,7
PI,39.0,2024,12,1.1553344159903023,7
PI,5.0,2024,1,0.14811979692183364,8
PI,6.0,2024,2,0.17774375630620035,8
PI,1.0,2024,3,0.029623959384366728,8
PI,7.0,2024,4,0.20736771569056708,8
PI,9.0,2024,5,0.26661563445930053,8
PI,10.0,2024,6,0.29623959384366727,8
PI,6.0,2024,7,0.17774375630620035,8
PI,6.0,2024,8,0.17774375630620035,8
PI,8.0,2024,9,0.23699167507493382,8
PI,8.0,2024,10,0.23699167507493382,8
PI,13.0,2024,11,0.38511147199676743,8
PI,6.0,2024,12,0.17774375630620035,8
PI,56.0,2024,1,1.6589417255245367,9
PI,51.0,2024,2,1.510821928602703,9
PI,43.0,2024,3,1.2738302535277692,9
PI,54.0,2024,4,1.5996938067558033,9
PI,62.0,2024,5,1.836685481830737,9
PI,57.0,2024,6,1.6885656849089035,9
PI,48.0,2024,7,1.4219500504496028,9
PI,54.0,2024,8,1.5996938067558033,9
PI,66.0,2024,9,1.955181319368204,9
PI,65.0,2024,10,1.9255573599838371,9
PI,56.0,2024,11,1.6589417255245367,9
PI,51.0,2024,12,1.510821928602703,9
PR,12.0,2024,1,0.10148279042154683,1
PR,7.0,2024,2,0.059198294412568984,1
PR,9.0,2024,3,0.07611209281616012,1
PR,8.0,2024,4,0.06765519361436455,1
PR,7.0,2024,5,0.059198294412568984,1
PR,6.0,2024,6,0.050741395210773414,1
PR,5.0,2024,7,0.042284496008977844,1
PR,7.0,2024,8,0.059198294412568984,1
PR,10.0,2024,9,0.08456899201795569,1
PR,9.0,2024,10,0.07611209281616012,1
PR,13.0,2024,11,0.1099396896233424,1
PR,16.0,2024,12,0.1353103872287291,1
PR,141.0,2024,1,1.1924227874531752,2
PR,129.0,2024,2,1.0909399970316283,2
PR,181.0,2024,3,1.530698755524998,2
PR,131.0,2024,4,1.1078537954352194,2
PR,153.0,2024,5,1.2939055778747222,2
PR,105.0,2024,6,0.8879744161885348,2
PR,134.0,2024,7,1.1332244930406061,2
PR,138.0,2024,8,1.1670520898477885,2
PR,102.0,2024,9,0.862603718583148,2
PR,101.0,2024,10,0.8541468193813524,2
PR,118.0,2024,11,0.997914105811877,2
PR,121.0,2024,12,1.023284803417264,2
PR,8.0,2024,1,0.06765519361436455,3
PR,5.0,2024,2,0.042284496008977844,3
PR,7.0,2024,3,0.059198294412568984,3
PR,7.0,2024,4,0.059198294412568984,3
PR,5.0,2024,5,0.042284496008977844,3
PR,1.0,2024,6,0.008456899201795568,3
PR,4.0,2024,7,0.033827596807182274,3
PR,1.0,2024,8,0.008456899201795568,3
PR,5.0,2024,9,0.042284496008977844,3
PR,10.0,2024,10,0.08456899201795569,3
PR,4.0,2024,11,0.033827596807182274,3
PR,4.0,2024,12,0.033827596807182274,3
PR,93.0,2024,1,0.786491625766988,4
PR,77.0,2024,2,0.6511812385382588,4
PR,79.0,2024,3,0.6680950369418499,4
PR,103.0,2024,4,0.8710606177849435,4
PR,93.0,2024,5,0.786491625766988,4
PR,110.0,2024,6,0.9302589121975126,4
PR,88.0,2024,7,0.7442071297580101,4
PR,84.0,2024,8,0.7103795329508278,4
PR,88.0,2024,9,0.7442071297580101,4
PR,84.0,2024,10,0.7103795329508278,4
PR,58.0,2024,11,0.49050015370414296,4
PR,69.0,2024,12,0.5835260449238943,4
PR,43.0,2024,1,0.3636466656772095,5
PR,40.0,2024,2,0.33827596807182275,5
PR,42.0,2024,3,0.3551897664754139,5
PR,57.0,2024,4,0.4820432545023474,5
PR,46.0,2024,5,0.3890173632825962,5
PR,51.0,2024,6,0.431301859291574,5
PR,57.0,2024,7,0.4820432545023474,5
PR,57.0,2024,8,0.4820432545023474,5
PR,51.0,2024,9,0.431301859291574,5
PR,66.0,2024,10,0.5581553473185075,5
PR,45.0,2024,11,0.3805604640808006,5
PR,52.0,2024,12,0.4397587584933696,5
PR,3.0,2024,1,0.025370697605386707,6
PR,5.0,2024,2,0.042284496008977844,6
PR,3.0,2024,3,0.025370697605386707,6
PR,3.0,2024,4,0.025370697605386707,6
PR,1.0,2024,5,0.008456899201795568,6
PR,3.0,2024,6,0.025370697605386707,6
PR,5.0,2024,7,0.042284496008977844,6
PR,7.0,2024,8,0.059198294412568984,6
PR,4.0,2024,9,0.033827596807182274,6
PR,6.0,2024,10,0.050741395210773414,6
PR,1.0,2024,11,0.008456899201795568,6
PR,5.0,2024,12,0.042284496008977844,6
PR,101.0,2024,1,0.8541468193813524,7
PR,93.0,2024,2,0.786491625766988,7
PR,84.0,2024,3,0.7103795329508278,7
PR,92.0,2024,4,0.7780347265651923,7
PR,75.0,2024,5,0.6342674401346676,7
PR,71.0,2024,6,0.6004398433274853,7
PR,71.0,2024,7,0.6004398433274853,7
PR,67.0,2024,8,0.5666122465203031,7
PR,72.0,2024,9,0.6088967425292809,7
PR,76.0,2024,10,0.6427243393364632,7
PR,50.0,2024,11,0.4228449600897784,7
PR,60.0,2024,12,0.5074139521077342,7
PR,9.0,2024,1,0.07611209281616012,8
PR,8.0,2024,2,0.06765519361436455,8
PR,6.0,2024,3,0.050741395210773414,8
PR,14.0,2024,4,0.11839658882513797,8
PR,5.0,2024,5,0.042284496008977844,8
PR,3.0,2024,6,0.025370697605386707,8
PR,14.0,2024,7,0.11839658882513797,8
PR,17.0,2024,8,0.14376728643052467,8
PR,17.0,2024,9,0.14376728643052467,8
PR,9.0,2024,10,0.07611209281616012,8
PR,8.0,2024,11,0.06765519361436455,8
PR,10.0,2024,12,0.08456899201795569,8
PR,67.0,2024,1,0.5666122465203031,9
PR,127.0,2024,2,1.0740261986280373,9
PR,79.0,2024,3,0.6680950369418499,9
PR,88.0,2024,4,0.7442071297580101,9
PR,48.0,2024,5,0.4059311616861873,9
PR,62.0,2024,6,0.5243277505113253,9
PR,91.0,2024,7,0.7695778273633969,9
PR,78.0,2024,8,0.6596381377400544,9
PR,94.0,2024,9,0.7949485249687834,9
PR,92.0,2024,10,0.7780347265651923,9
PR,80.0,2024,11,0.6765519361436455,9
PR,79.0,2024,12,0.6680950369418499,9
RJ,13.0,2024,1,0.075495019390315,1
RJ,8.0,2024,2,0.046458473470963074,1
RJ,9.0,2024,3,0.05226578265483346,1
RJ,9.0,2024,4,0.05226578265483346,1
RJ,7.0,2024,5,0.04065116428709269,1
RJ,11.0,2024,6,0.06388040102257422,1
RJ,8.0,2024,7,0.046458473470963074,1
RJ,4.0,2024,8,0.023229236735481537,1
RJ,8.0,2024,9,0.046458473470963074,1
RJ,10.0,2024,10,0.05807309183870385,1
RJ,10.0,2024,11,0.05807309183870385,1
RJ,10.0,2024,12,0.05807309183870385,1
RJ,276.0,2024,1,1.6028173347482262,2
RJ,266.0,2024,2,1.5447442429095224,2
RJ,298.0,2024,3,1.7305781367933746,2
RJ,255.0,2024,4,1.4808638418869482,2
RJ,278.0,2024,5,1.614431953115967,2
RJ,251.0,2024,6,1.4576346051514666,2
RJ,234.0,2024,7,1.35891034902567,2
RJ,255.0,2024,8,1.4808638418869482,2
RJ,245.0,2024,9,1.4227907500482442,2
RJ,246.0,2024,10,1.4285980592321146,2
RJ,287.0,2024,11,1.6666977357708002,2
RJ,347.0,2024,12,2.0151362868030236,2
RJ,2.0,2024,1,0.011614618367740769,3
RJ,5.0,2024,2,0.029036545919351925,3
RJ,4.0,2024,3,0.023229236735481537,3
RJ,4.0,2024,4,0.023229236735481537,3
RJ,6.0,2024,5,0.03484385510322231,3
RJ,10.0,2024,6,0.05807309183870385,3
RJ,4.0,2024,7,0.023229236735481537,3
RJ,4.0,2024,8,0.023229236735481537,3
RJ,7.0,2024,9,0.04065116428709269,3
RJ,5.0,2024,10,0.029036545919351925,3
RJ,5.0,2024,11,0.029036545919351925,3
RJ,13.0,2024,12,0.075495019390315,3
RJ,147.0,2024,1,0.8536744500289466,4
RJ,178.0,2024,2,1.0337010347289286,4
RJ,157.0,2024,3,0.9117475418676504,4
RJ,200.0,2024,4,1.1614618367740768,4
RJ,217.0,2024,5,1.2601860928998734,4
RJ,224.0,2024,6,1.3008372571869662,4
RJ,176.0,2024,7,1.0220864163611876,4
RJ,179.0,2024,8,1.0395083439127988,4
RJ,201.0,2024,9,1.1672691459579474,4
RJ,198.0,2024,10,1.1498472184063362,4
RJ,173.0,2024,11,1.0046644888095764,4
RJ,205.0,2024,12,1.190498382693429,4
RJ,14.0,2024,1,0.08130232857418539,5
RJ,22.0,2024,2,0.12776080204514845,5
RJ,25.0,2024,3,0.1451827295967596,5
RJ,26.0,2024,4,0.15099003878063,5
RJ,35.0,2024,5,0.20325582143546345,5
RJ,45.0,2024,6,0.2613289132741673,5
RJ,20.0,2024,7,0.1161461836774077,5
RJ,24.0,2024,8,0.13937542041288925,5
RJ,27.0,2024,9,0.15679734796450037,5
RJ,29.0,2024,10,0.16841196633224118,5
RJ,23.0,2024,11,0.13356811122901885,5
RJ,43.0,2024,12,0.24971429490642652,5
RJ,8.0,2024,1,0.046458473470963074,6
RJ,9.0,2024,2,0.05226578265483346,6
RJ,8.0,2024,3,0.046458473470963074,6
RJ,5.0,2024,4,0.029036545919351925,6
RJ,8.0,2024,5,0.046458473470963074,6
RJ,6.0,2024,6,0.03484385510322231,6
RJ,7.0,2024,7,0.04065116428709269,6
RJ,6.0,2024,8,0.03484385510322231,6
RJ,8.0,2024,9,0.046458473470963074,6
RJ,13.0,2024,10,0.075495019390315,6
RJ,11.0,2024,11,0.06388040102257422,6
RJ,10.0,2024,12,0.05807309183870385,6
RJ,70.0,2024,1,0.4065116428709269,7
RJ,87.0,2024,2,0.5052358989967235,7
RJ,80.0,2024,3,0.4645847347096308,7
RJ,78.0,2024,4,0.45297011634189005,7
RJ,65.0,2024,5,0.377475096951575,7
RJ,70.0,2024,6,0.4065116428709269,7
RJ,58.0,2024,7,0.33682393266448235,7
RJ,64.0,2024,8,0.3716677877677046,7
RJ,75.0,2024,9,0.4355481887902788,7
RJ,63.0,2024,10,0.36586047858383425,7
RJ,72.0,2024,11,0.4181262612386677,7
RJ,76.0,2024,12,0.44135549797414925,7
RJ,34.0,2024,1,0.19744851225159307,8
RJ,44.0,2024,2,0.2555216040902969,8
RJ,23.0,2024,3,0.13356811122901885,8
RJ,39.0,2024,4,0.22648505817094503,8
RJ,28.0,2024,5,0.16260465714837077,8
RJ,24.0,2024,6,0.13937542041288925,8
RJ,31.0,2024,7,0.18002658469998192,8
RJ,25.0,2024,8,0.1451827295967596,8
RJ,27.0,2024,9,0.15679734796450037,8
RJ,25.0,2024,10,0.1451827295967596,8
RJ,33.0,2024,11,0.19164120306772267,8
RJ,33.0,2024,12,0.19164120306772267,8
RJ,262.0,2024,1,1.5215150061740408,9
RJ,319.0,2024,2,1.8525316296546528,9
RJ,262.0,2024,3,1.5215150061740408,9
RJ,253.0,2024,4,1.4692492235192072,9
RJ,362.0,2024,5,2.102245924561079,9
RJ,318.0,2024,6,1.8467243204707822,9
RJ,288.0,2024,7,1.6725050449546708,9
RJ,325.0,2024,8,1.8873754847578752,9
RJ,339.0,2024,9,1.9686778133320604,9
RJ,346.0,2024,10,2.0093289776191527,9
RJ,295.0,2024,11,1.7131562092417634,9
RJ,304.0,2024,12,1.765421991896597,9
RN,2.0,2024,1,0.05803710950819063,1
RN,3.0,2024,2,0.08705566426228595,1
RN,1.0,2024,3,0.029018554754095316,1
RN,2.0,2024,4,0.05803710950819063,1
RN,0.0,2024,5,0.0,1
RN,1.0,2024,6,0.029018554754095316,1
RN,3.0,2024,7,0.08705566426228595,1
RN,1.0,2024,8,0.029018554754095316,1
RN,2.0,2024,9,0.05803710950819063,1
RN,0.0,2024,10,0.0,1
RN,2.0,2024,11,0.05803710950819063,1
RN,2.0,2024,12,0.05803710950819063,1
RN,69.0,2024,1,2.002280278032577,2
RN,45.0,2024,2,1.3058349639342892,2
RN,55.0,2024,3,1.5960205114752422,2
RN,67.0,2024,4,1.9442431685243862,2
RN,56.0,2024,5,1.6250390662293377,2
RN,43.0,2024,6,1.2477978544260986,2
RN,56.0,2024,7,1.6250390662293377,2
RN,47.0,2024,8,1.3638720734424798,2
RN,28.0,2024,9,0.8125195331146688,2
RN,55.0,2024,10,1.5960205114752422,2
RN,56.0,2024,11,1.6250390662293377,2
RN,58.0,2024,12,1.6830761757375283,2
RN,5.0,2024,1,0.14509277377047658,3
RN,8.0,2024,2,0.23214843803276253,3
RN,7.0,2024,3,0.2031298832786672,3
RN,9.0,2024,4,0.26116699278685784,3
RN,9.0,2024,5,0.26116699278685784,3
RN,11.0,2024,6,0.3192041022950485,3
RN,5.0,2024,7,0.14509277377047658,3
RN,12.0,2024,8,0.3482226570491438,3
RN,0.0,2024,9,0.0,3
RN,2.0,2024,10,0.05803710950819063,3
RN,1.0,2024,11,0.029018554754095316,3
